Time	SpineBase_X	SpineBase_Y	SpineBase_Z	SpineMid_X	SpineMid_Y	SpineMid_Z	Nec_X	Nec_Y	Nec_Z	Head_X	Head_Y	Head_Z	ShoulderLeft_X	ShoulderLeft_Y	ShoulderLeft_Z	ElbowLeft_X	ElbowLeft_Y	ElbowLeft_Z	WristLeft_X	WristLeft_Y	WristLeft_Z	HandLeft_X	HandLeft_Y	HandLeft_Z	ShoulderRight_X	ShoulderRight_Y	ShoulderRight_Z	ElbowRight_X	ElbowRight_Y	ElbowRight_Z	WristRight_X	WristRight_Y	WristRight_Z	HandRight_X	HandRight_Y	HandRight_Z	HipLeft_X	HipLeft_Y	HipLeft_Z	KneeLeft_X	KneeLeft_Y	KneeLeft_Z	AnkleLeft_X	AnkleLeft_Y	AnkleLeft_Z	FootLeft_X	FootLeft_Y	FootLeft_Z	HipRight_X	HipRight_Y	HipRight_Z	KneeRight_X	KneeRight_Y	KneeRight_Z	AnkleRight_X	AnkleRight_Y	AnkleRight_Z	FootRight_X	FootRight_Y	FootRight_Z	SpineShoulder_X	SpineShoulder_Y	SpineShoulder_Z	HandTipLeft_X	HandTipLeft_Y	HandTipLeft_Z	ThumbLeft_X	ThumbLeft_Y	ThumbLeft_Z	HandTipRight_X	HandTipRight_Y	HandTipRight_Z	ThumbRight_X	ThumbRight_Y	ThumbRight_Z	
2843689272095	-0.722648	-0.258352	2.50216	-0.71156	0.0898543	2.59951	-0.711936	0.416112	2.68765	-0.758292	0.531962	2.79768	-0.878136	0.225824	2.85383	-1.01828	0.166025	2.70276	-1.06905	0.124704	2.88395	-1.09357	0.137033	3.03921	-0.546423	0.235843	2.54304	-0.758321	0.121298	2.53484	-0.775262	-0.107465	2.36581	-0.761758	-0.179801	2.31545	-0.765864	-0.239874	2.45384	-0.998023	-0.5161	2.52446	-0.914256	-0.830731	2.45894	-0.94482	-0.908793	2.44393	-0.65705	-0.268624	2.48169	-0.655457	-0.592347	2.58207	-0.643458	-0.900549	2.51238	-0.708853	-0.921075	2.39415	-0.712156	0.336733	2.66719	-1.08925	0.132892	3.03858	-1.09823	0.132718	3.00005	-0.763381	-0.247914	2.29728	-0.700409	-0.166727	2.27736	
2843689942008	-0.724585	-0.259967	2.48402	-0.713392	0.0793562	2.59233	-0.708154	0.405203	2.69004	-0.757029	0.515841	2.80654	-0.874364	0.214949	2.85619	-1.02063	0.162523	2.70884	-1.06857	0.121905	2.89096	-1.10593	0.135816	3.03736	-0.544423	0.237887	2.55188	-0.76094	0.12712	2.53434	-0.780828	-0.118913	2.39382	-0.767931	-0.211646	2.30552	-0.76999	-0.240069	2.4256	-1.02841	-0.482849	2.55226	-0.960805	-0.84499	2.532	-1.02911	-0.882048	2.53535	-0.658634	-0.272651	2.47273	-0.660964	-0.584493	2.57036	-0.643759	-0.895054	2.51661	-0.709226	-0.914853	2.39811	-0.709841	0.325691	2.66805	-1.12835	0.132638	3.03352	-1.12369	0.13209	3.021	-0.746732	-0.282927	2.28895	-0.702345	-0.155245	2.27089	
2843690272027	-0.71138	-0.253162	2.44396	-0.713085	0.0779357	2.58515	-0.709136	0.402604	2.69086	-0.761298	0.511867	2.8075	-0.875342	0.212359	2.85701	-1.02335	0.160637	2.71141	-1.07088	0.119912	2.89362	-1.11187	0.136854	3.03537	-0.543763	0.237229	2.55487	-0.76123	0.127403	2.53473	-0.813903	-0.120447	2.4082	-0.804285	-0.204104	2.31993	-0.760449	-0.23436	2.3898	-1.04347	-0.440518	2.56637	-0.998247	-0.785644	2.573	-1.03179	-0.863512	2.55454	-0.641506	-0.264597	2.42776	-0.672382	-0.539372	2.57267	-0.645323	-0.874327	2.52027	-0.710449	-0.893632	2.40115	-0.710465	0.323653	2.66758	-1.12537	0.135356	3.03286	-1.12316	0.136061	3.01988	-0.801163	-0.273806	2.30112	-0.734529	-0.169461	2.2662	
2843690942043	-0.662672	-0.249711	2.43855	-0.705972	0.0757079	2.5793	-0.716252	0.396918	2.69086	-0.752966	0.508767	2.8105	-0.882431	0.206692	2.857	-1.03283	0.156719	2.71365	-1.08001	0.115478	2.89585	-1.09717	0.101958	2.96032	-0.544293	0.235314	2.55859	-0.718245	0.0253158	2.48289	-0.822545	-0.208444	2.36427	-0.806958	-0.205034	2.30851	-0.710222	-0.232821	2.37872	-1.02563	-0.445354	2.56965	-1.04569	-0.817434	2.61128	-1.10535	-0.838857	2.49246	-0.596043	-0.259403	2.42811	-0.676532	-0.548106	2.56546	-0.648096	-0.873631	2.52182	-0.712066	-0.893661	2.40204	-0.713888	0.319291	2.66669	-1.11063	0.100563	2.95783	-1.10674	0.102215	2.94453	-0.825673	-0.277787	2.30153	-0.734406	-0.197132	2.25371	
2843691272022	-0.698751	-0.27049	2.48383	-0.710606	0.0704253	2.58462	-0.722219	0.39324	2.68961	-0.753676	0.506993	2.80795	-0.888375	0.203026	2.85575	-1.03945	0.153776	2.713	-1.08628	0.112426	2.89527	-1.10333	0.0988662	2.95976	-0.545966	0.232459	2.55944	-0.719874	0.0227949	2.48254	-0.824383	-0.209989	2.36208	-0.808432	-0.203599	2.30367	-0.749952	-0.256342	2.42971	-1.04766	-0.51724	2.59337	-1.0733	-0.855382	2.66844	-1.13211	-0.877201	2.54923	-0.627846	-0.277009	2.4679	-0.681315	-0.573886	2.567	-0.650323	-0.884866	2.52451	-0.713461	-0.905388	2.40432	-0.71961	0.31474	2.6664	-1.11677	0.0974813	2.95727	-1.11464	0.0984191	2.94443	-0.825183	-0.277924	2.29393	-0.737895	-0.207914	2.25056	
2843691612925	-0.695931	-0.279997	2.43167	-0.7147	0.0630303	2.5725	-0.728254	0.38937	2.68563	-0.780211	0.502512	2.79605	-0.894388	0.199164	2.85176	-0.869859	0.118473	2.57061	-0.9691	0.0531757	2.72341	-1.00345	0.0316019	2.77814	-0.561458	0.203991	2.53545	-0.745136	0.000233541	2.4701	-0.827508	-0.231632	2.33032	-0.842033	-0.295894	2.31894	-0.743487	-0.265309	2.37582	-1.0478	-0.463532	2.59198	-1.07994	-0.8638	2.66031	-1.14112	-0.884967	2.54305	-0.628375	-0.286632	2.41759	-0.685032	-0.550794	2.56949	-0.651497	-0.873781	2.5241	-0.717071	-0.893888	2.40574	-0.725571	0.30958	2.66027	-1.017	0.0304289	2.77561	-1.01499	0.0316412	2.76272	-0.838046	-0.360725	2.34118	-0.778427	-0.285286	2.26188	
2843692272290	-0.719003	-0.288562	2.4282	-0.733179	0.0476218	2.55502	-0.746672	0.372043	2.66444	-0.792823	0.500212	2.74442	-0.91273	0.18186	2.83055	-0.875587	0.111829	2.55183	-0.970124	0.0546044	2.7103	-1.00293	0.035711	2.76691	-0.567221	0.194668	2.53405	-0.756124	-0.00330197	2.46586	-0.856994	-0.236011	2.3422	-0.867021	-0.297209	2.31179	-0.769248	-0.270476	2.3585	-1.03676	-0.505466	2.5853	-1.08644	-0.888265	2.68184	-1.14415	-0.908777	2.56155	-0.648661	-0.297871	2.42635	-0.686066	-0.57098	2.57156	-0.655634	-0.882245	2.53198	-0.626726	-0.953772	2.44755	-0.743956	0.292129	2.63929	-1.01647	0.0345232	2.76438	-1.01444	0.0357165	2.7515	-0.873315	-0.353597	2.32883	-0.812051	-0.320252	2.26507	
2843692613015	-0.729113	-0.297327	2.444	-0.742514	0.039042	2.55553	-0.758838	0.360283	2.65296	-0.774358	0.483746	2.75669	-0.924846	0.170122	2.81906	-0.876629	0.102892	2.5381	-0.97114	0.0457076	2.69658	-1.00394	0.026815	2.75319	-0.581065	0.18729	2.52983	-0.772874	-0.00681361	2.45859	-0.859655	-0.24934	2.34394	-0.841533	-0.249155	2.28138	-0.783363	-0.283091	2.38804	-1.03815	-0.554158	2.5927	-1.08663	-0.893334	2.68616	-1.14378	-0.914514	2.56566	-0.655428	-0.303926	2.43408	-0.6921	-0.658812	2.58755	-0.645425	-0.962789	2.51325	-0.629216	-0.866289	2.42762	-0.754964	0.281585	2.63164	-1.01746	0.025658	2.75067	-1.01541	0.026891	2.73779	-0.849334	-0.325462	2.28064	-0.774965	-0.265613	2.24028	
2843693272072	-0.752558	-0.316223	2.45201	-0.771261	0.0151927	2.55061	-0.787176	0.336766	2.63639	-0.798444	0.461253	2.73713	-0.953069	0.146663	2.80246	-0.886861	0.0756762	2.5252	-0.983044	0.0138014	2.68101	-1.01642	-0.00669392	2.73673	-0.617683	0.169296	2.51824	-0.810741	-0.0226304	2.44523	-0.85885	-0.249121	2.28072	-0.860859	-0.318832	2.26753	-0.802897	-0.302361	2.39547	-1.05855	-0.553155	2.61957	-1.07803	-0.904097	2.68117	-1.13572	-0.926242	2.56137	-0.681014	-0.32107	2.43924	-0.69527	-0.608106	2.58937	-0.654409	-0.915812	2.53042	-0.629599	-0.952796	2.4122	-0.783885	0.257504	2.61727	-1.02989	-0.00773303	2.73423	-1.02776	-0.00634763	2.72138	-0.853733	-0.384948	2.27569	-0.804715	-0.315873	2.23127	
2843693613046	-0.762595	-0.328881	2.44551	-0.783494	-0.00115322	2.54254	-0.800782	0.317361	2.62671	-0.815323	0.438442	2.73365	-0.966615	0.127309	2.79275	-0.914454	0.0641282	2.51612	-1.00875	0.00713724	2.67465	-1.04155	-0.0117487	2.73126	-0.628813	0.162575	2.51642	-0.821862	-0.029204	2.44333	-0.871585	-0.254842	2.27817	-0.871449	-0.319977	2.25698	-0.813615	-0.317511	2.38853	-1.06018	-0.548147	2.62638	-1.07605	-0.905572	2.68047	-1.13294	-0.927703	2.55996	-0.690081	-0.331198	2.43322	-0.695861	-0.608699	2.58804	-0.654796	-0.917199	2.53492	-0.643799	-0.944966	2.41059	-0.797125	0.238893	2.60797	-1.05493	-0.01277	2.72879	-1.05269	-0.0113616	2.71598	-0.86372	-0.380866	2.25814	-0.81442	-0.296754	2.2193	
2843693942187	-0.776073	-0.346742	2.43869	-0.798297	-0.0194745	2.53566	-0.816687	0.298912	2.61972	-0.828051	0.423107	2.71963	-0.982452	0.108916	2.78574	-0.920279	0.0531475	2.50926	-1.01454	-0.00378887	2.6678	-1.04733	-0.022673	2.72442	-0.643277	0.149695	2.51286	-0.836287	-0.0419115	2.43972	-0.88561	-0.267134	2.27394	-0.88708	-0.32952	2.24959	-0.825923	-0.335022	2.3837	-1.06185	-0.563731	2.64347	-1.07519	-0.907567	2.68167	-1.0841	-0.978995	2.70288	-0.704296	-0.348694	2.42452	-0.698661	-0.613485	2.58658	-0.65463	-0.922424	2.54044	-0.654101	-0.932402	2.4106	-0.812784	0.220424	2.60098	-1.06069	-0.0236557	2.72196	-1.05842	-0.0221974	2.70916	-0.878693	-0.386928	2.24527	-0.829656	-0.309877	2.2124	
2843694271965	-0.790097	-0.372104	2.42879	-0.810025	-0.0443087	2.52533	-0.826189	0.274549	2.60879	-0.839693	0.399899	2.70521	-0.991905	0.084619	2.77478	-0.929554	0.0406505	2.5041	-1.02376	-0.0162225	2.66266	-1.05655	-0.0351044	2.71927	-0.675611	0.114929	2.49104	-0.868408	-0.0764044	2.41784	-0.917472	-0.301264	2.25173	-0.912151	-0.369045	2.24793	-0.838285	-0.359768	2.3738	-1.06453	-0.578394	2.648	-1.07757	-0.912212	2.68816	-1.13783	-0.935088	2.57057	-0.719551	-0.373882	2.41494	-0.703406	-0.626215	2.59192	-0.654573	-0.935047	2.55214	-0.65666	-0.913259	2.4206	-0.822833	0.195949	2.59021	-1.06987	-0.0360431	2.71683	-1.06756	-0.034528	2.70405	-0.891372	-0.434671	2.24998	-0.869086	-0.387563	2.215	
2843694942123	-0.817721	-0.413194	2.41408	-0.83797	-0.086472	2.50991	-0.854175	0.231669	2.59257	-0.886551	0.354989	2.68903	-1.01976	0.0418689	2.7585	-0.994832	-0.00912629	2.49107	-1.08872	-0.065743	2.64973	-1.1215	-0.084615	2.70634	-0.697103	0.0802378	2.47756	-0.872523	-0.129314	2.41283	-0.902177	-0.348829	2.2431	-0.910145	-0.413679	2.2302	-0.867271	-0.399694	2.3509	-1.06382	-0.609109	2.65046	-1.05331	-0.920797	2.66944	-1.12207	-0.91319	2.69618	-0.745049	-0.414949	2.40883	-0.728555	-0.665286	2.58722	-0.644768	-0.968057	2.57153	-0.660246	-0.906675	2.45515	-0.850845	0.153201	2.57419	-1.13461	-0.08538	2.70399	-1.13202	-0.0836407	2.69132	-0.892134	-0.485931	2.24181	-0.845077	-0.38421	2.1976	
2843695272019	-0.83537	-0.428532	2.41171	-0.853925	-0.106952	2.50249	-0.868708	0.204334	2.57868	-0.87528	0.324366	2.68321	-1.03422	0.014614	2.74459	-1.01384	-0.0405077	2.48346	-1.10763	-0.0969643	2.64215	-1.14041	-0.11583	2.69877	-0.704186	0.0712954	2.47646	-0.875887	-0.141432	2.41232	-0.907101	-0.363221	2.24214	-0.92053	-0.425739	2.22533	-0.88852	-0.416835	2.34732	-1.06684	-0.633695	2.65246	-1.04986	-0.945372	2.66901	-1.1118	-0.887901	2.68593	-0.759044	-0.428244	2.40772	-0.728026	-0.664909	2.60011	-0.646698	-0.968046	2.57334	-0.662584	-0.905575	2.45769	-0.865761	0.127741	2.5621	-1.15345	-0.116486	2.69644	-1.15078	-0.114605	2.68382	-0.902051	-0.493571	2.23117	-0.851214	-0.401415	2.19732	
2843695942095	-0.856201	-0.464261	2.39625	-0.881223	-0.148561	2.48865	-0.902599	0.159189	2.56804	-0.887404	0.279514	2.66137	-1.06796	-0.030373	2.7339	-1.05105	-0.0431444	2.49296	-1.1447	-0.0995859	2.65171	-1.17747	-0.118451	2.70832	-0.735544	0.00759698	2.45946	-0.895521	-0.139105	2.45142	-0.914949	-0.346742	2.28442	-0.916626	-0.406762	2.21792	-0.913907	-0.455967	2.33022	-1.06751	-0.651469	2.65989	-1.04911	-0.964287	2.65243	-1.09034	-0.892453	2.68013	-0.774738	-0.45939	2.39404	-0.736392	-0.668636	2.61074	-0.651198	-0.970546	2.5809	-0.661167	-0.90817	2.46368	-0.897979	0.0832133	2.55046	-1.19041	-0.1191	2.70604	-1.18762	-0.117212	2.69347	-0.926839	-0.483603	2.20803	-0.835957	-0.419966	2.20195	
2843696272101	-0.915373	-0.493687	2.3839	-0.91741	-0.167318	2.48128	-0.913066	0.153008	2.56581	-0.885397	0.267757	2.66196	-1.07839	-0.0365308	2.73167	-1.06072	-0.045161	2.49504	-1.15439	-0.10163	2.65392	-1.18718	-0.120507	2.71057	-0.742856	-0.00439568	2.45942	-0.872843	-0.246085	2.48219	-0.894113	-0.45636	2.31562	-0.886604	-0.500985	2.23049	-0.96721	-0.478914	2.32206	-1.12238	-0.678208	2.64893	-0.983264	-0.961158	2.62561	-1.0752	-0.913523	2.66597	-0.837788	-0.494568	2.37866	-0.738136	-0.667628	2.6105	-0.648591	-0.967388	2.56836	-0.664558	-0.902795	2.45403	-0.913466	0.074526	2.54725	-1.2001	-0.12115	2.7083	-1.19728	-0.119253	2.69575	-0.927131	-0.559292	2.24082	-0.830056	-0.57086	2.26778	
2843696612775	-0.900249	-0.527104	2.42554	-0.919186	-0.181234	2.49249	-0.925473	0.144635	2.56346	-0.896618	0.259365	2.6579	-1.09074	-0.0448708	2.72931	-1.07911	-0.0509797	2.49658	-1.17274	-0.107434	2.65554	-1.20553	-0.126314	2.71221	-0.75417	-0.0147118	2.46151	-0.88431	-0.252376	2.47998	-0.903792	-0.45951	2.31291	-0.898977	-0.501874	2.22722	-0.95185	-0.511951	2.35835	-1.13728	-0.697711	2.67679	-0.998105	-0.980834	2.66489	-1.0741	-0.910947	2.66326	-0.823715	-0.527646	2.42549	-0.738513	-0.702411	2.65945	-0.640014	-0.990933	2.57103	-0.661016	-0.910056	2.47146	-0.923452	0.0652342	2.54788	-1.2184	-0.126938	2.70995	-1.21551	-0.125018	2.69743	-0.945081	-0.564202	2.23609	-0.828622	-0.543171	2.2325	
2843697272037	-0.891852	-0.525726	2.45018	-0.926312	-0.189244	2.50427	-0.961707	0.135765	2.55298	-0.912224	0.227485	2.66641	-1.12684	-0.0537049	2.71885	-1.08928	-0.137628	2.45565	-1.18278	-0.193643	2.61467	-1.21557	-0.212508	2.67133	-0.798377	-0.0189772	2.46263	-0.917515	-0.241009	2.49642	-0.936891	-0.44818	2.32939	-0.93264	-0.499789	2.22928	-0.946418	-0.51765	2.38473	-1.14661	-0.706548	2.69167	-1.00196	-0.987001	2.67345	-1.07044	-0.896054	2.66253	-0.812645	-0.51933	2.44823	-0.745812	-0.716213	2.67037	-0.642259	-1.00272	2.58073	-0.659098	-0.919908	2.48132	-0.952266	0.056428	2.54409	-1.22836	-0.212826	2.66914	-1.22331	-0.210293	2.6569	-0.976663	-0.568093	2.24081	-0.867138	-0.521333	2.22492	
2843697612782	-0.90626	-0.518682	2.46495	-0.945053	-0.184404	2.51803	-0.976909	0.139918	2.55879	-0.914477	0.23313	2.65262	-1.14199	-0.049551	2.72467	-1.09834	-0.215232	2.48831	-1.14019	-0.455929	2.37842	-1.12516	-0.471113	2.26343	-0.811082	-0.017621	2.46077	-0.934648	-0.240405	2.50209	-0.953965	-0.447573	2.33507	-0.947894	-0.499714	2.23006	-0.960915	-0.510224	2.40394	-1.1459	-0.706159	2.69156	-1.00359	-0.987799	2.67336	-1.07195	-0.888215	2.66315	-0.826928	-0.512837	2.45927	-0.750059	-0.722345	2.66919	-0.640866	-1.00598	2.57643	-0.661403	-0.920149	2.48181	-0.969503	0.060244	2.55117	-1.10772	-0.529055	2.26109	-1.10521	-0.533457	2.258	-0.993678	-0.567661	2.24528	-0.87433	-0.506197	2.22109	
2843698272048	-0.917067	-0.507668	2.46104	-0.969863	-0.168845	2.51595	-1.01765	0.160779	2.55924	-1.0262	0.270453	2.67859	-1.1826	-0.028741	2.72518	-1.12402	-0.201506	2.49735	-1.1441	-0.458109	2.38248	-1.10403	-0.460979	2.23846	-0.855441	0.0125131	2.45893	-0.995719	-0.142395	2.49275	-1.01482	-0.349972	2.32586	-1.01233	-0.400126	2.22389	-0.967582	-0.501465	2.4004	-1.14494	-0.705629	2.6914	-1.01416	-0.992343	2.69367	-1.07062	-0.863562	2.65862	-0.842094	-0.499727	2.45503	-0.752082	-0.720603	2.65145	-0.651383	-1.00465	2.5498	-0.671047	-0.906358	2.4733	-1.00691	0.0796165	2.55069	-1.07692	-0.522131	2.23992	-1.117	-0.517402	2.26043	-1.03281	-0.474588	2.21549	-0.929417	-0.399009	2.20323	
2843698613061	-0.943213	-0.469931	2.41664	-1.00139	-0.133363	2.49495	-1.05283	0.19396	2.56052	-0.986771	0.253572	2.68735	-1.21768	0.00434754	2.72654	-1.15096	-0.173787	2.50525	-1.13615	-0.416652	2.35959	-1.10041	-0.465567	2.23879	-0.888738	0.0544869	2.46634	-1.00368	-0.139551	2.49487	-1.02275	-0.347136	2.32799	-1.02058	-0.40243	2.2241	-0.996547	-0.467071	2.35344	-1.13604	-0.692626	2.67177	-1.00552	-0.979528	2.67371	-1.0676	-0.855691	2.6604	-0.863701	-0.459746	2.41275	-0.768826	-0.677174	2.61193	-0.667684	-0.965781	2.52587	-0.667345	-0.928423	2.39675	-1.04007	0.112278	2.54656	-1.06092	-0.503523	2.23243	-1.14213	-0.473364	2.249	-1.05085	-0.477586	2.22229	-0.942399	-0.406962	2.20667	
2843698942029	-0.948489	-0.460654	2.4328	-1.01345	-0.118026	2.50535	-1.07742	0.221598	2.56537	-0.995211	0.256462	2.68633	-1.24221	0.0319127	2.73144	-1.16989	-0.148583	2.51384	-1.14233	-0.391721	2.37012	-1.10367	-0.449455	2.23472	-0.898589	0.064865	2.46942	-1.02876	-0.122433	2.50834	-1.04776	-0.330077	2.34149	-1.06054	-0.444181	2.22747	-1.00256	-0.459632	2.36983	-1.13823	-0.653463	2.68332	-1.04478	-0.953318	2.69467	-1.11565	-0.891708	2.68768	-0.868268	-0.448848	2.42875	-0.76973	-0.636721	2.65127	-0.684873	-0.913296	2.54002	-0.741498	-0.940523	2.41734	-1.06226	0.13769	2.55309	-1.07517	-0.465521	2.22533	-1.12467	-0.441061	2.22255	-1.07701	-0.45784	2.22033	-1.02667	-0.442062	2.20785	
2843699612768	-0.997938	-0.392788	2.41743	-1.05544	-0.0607494	2.5085	-1.11149	0.264399	2.58332	-1.01924	0.221104	2.59844	-1.2762	0.0746187	2.74947	-1.20164	-0.0968647	2.52496	-1.19025	-0.342098	2.38295	-1.13671	-0.390708	2.23468	-0.955241	0.139649	2.47954	-0.861489	0.105518	2.67403	-0.80429	0.0963223	2.86007	-0.807671	0.136537	2.89201	-1.0511	-0.394642	2.35378	-1.22072	-0.582369	2.64993	-1.07164	-0.856444	2.69154	-1.08541	-0.940332	2.68264	-0.915481	-0.382089	2.41514	-0.766826	-0.540077	2.63896	-0.681456	-0.905697	2.55525	-0.743175	-0.931674	2.43575	-1.09784	0.182983	2.56666	-1.10377	-0.400728	2.21938	-1.15639	-0.403366	2.2306	-0.801689	0.150205	2.93005	-0.805779	0.116025	2.87514	
2843699941981	-0.99239	-0.373179	2.42116	-1.05926	-0.0415578	2.51305	-1.12298	0.284202	2.59221	-1.22621	0.219157	2.57044	-1.28767	0.0943774	2.7584	-1.2225	-0.0490104	2.51152	-1.15391	-0.244955	2.31444	-1.09754	-0.252674	2.22817	-0.963955	0.151362	2.48432	-0.868524	0.114588	2.68396	-0.807987	0.0912762	2.86799	-0.811338	0.142604	2.89499	-1.03934	-0.367106	2.35956	-1.12039	-0.562728	2.71522	-1.07076	-0.872789	2.685	-1.09231	-0.948007	2.69294	-0.915245	-0.367148	2.41685	-0.755771	-0.456711	2.66707	-0.687933	-0.850149	2.58754	-0.749485	-0.877403	2.4679	-1.10799	0.204066	2.57467	-1.02135	-0.306802	2.2077	-1.15029	-0.31733	2.20688	-0.805328	0.146506	2.92021	-0.808753	0.127063	2.8995	
2843700612835	-0.990255	-0.341267	2.43169	-1.06842	-0.0105868	2.52458	-1.14154	0.312221	2.60648	-1.06107	0.279971	2.59086	-1.3062	0.12234	2.77272	-1.25081	0.0106441	2.50721	-1.17228	-0.182977	2.31122	-1.11818	-0.191485	2.23521	-0.984714	0.180612	2.49902	-0.883483	0.141354	2.67598	-0.808257	0.137191	2.85662	-0.818253	0.161877	2.90479	-1.0381	-0.337681	2.36876	-1.12892	-0.562634	2.70545	-1.06453	-0.870357	2.67854	-1.08807	-0.942454	2.69114	-0.915113	-0.33537	2.42842	-0.749057	-0.334689	2.6904	-0.682037	-0.756144	2.69173	-0.67815	-0.838591	2.61824	-1.12405	0.23251	2.58788	-1.04552	-0.244418	2.20847	-1.17579	-0.255817	2.21683	-0.812355	0.187666	2.98488	-0.811213	0.14917	2.9	
2843700942019	-0.994582	-0.330112	2.43903	-1.07133	0.00377825	2.53043	-1.14224	0.329444	2.61004	-1.06809	0.280864	2.5964	-1.30692	0.139516	2.77631	-1.25259	0.0213743	2.51346	-1.1759	-0.174293	2.31884	-1.11856	-0.186192	2.23311	-0.98537	0.197432	2.50232	-0.8867	0.146329	2.67978	-0.824038	0.155354	2.86433	-0.82134	0.169757	2.89989	-1.04346	-0.327418	2.37649	-1.13065	-0.549436	2.71589	-1.07111	-0.857595	2.6808	-1.08176	-0.937406	2.68678	-0.918292	-0.323821	2.43475	-0.749107	-0.281914	2.69299	-0.690806	-0.702127	2.7295	-0.752561	-0.732447	2.60949	-1.12547	0.249101	2.59219	-1.04681	-0.238053	2.20786	-1.17642	-0.248194	2.21671	-0.815061	0.198423	3.02489	-0.812953	0.153413	2.90067	
2843701271991	-0.996509	-0.328757	2.44096	-1.08195	0.00989038	2.5276	-1.17162	0.345074	2.59354	-1.11567	0.284299	2.5689	-1.33619	0.155092	2.75987	-1.2667	0.0286229	2.50458	-1.18186	-0.170548	2.31712	-1.12495	-0.180233	2.234	-1.01476	0.213154	2.48575	-0.889412	0.150731	2.6843	-0.827591	0.144255	2.86925	-0.82171	0.172382	2.92079	-1.04772	-0.326701	2.38301	-1.1321	-0.549704	2.72199	-1.07408	-0.857965	2.68605	-1.08155	-0.941429	2.6842	-0.919279	-0.321955	2.43452	-0.750471	-0.238169	2.6849	-0.693509	-0.651648	2.76251	-0.754397	-0.685114	2.64275	-1.14933	0.261977	2.58009	-1.04859	-0.233085	2.2095	-1.18151	-0.244614	2.21606	-0.815973	0.191354	3.02748	-0.811565	0.163121	2.90975	
2843701942058	-1.04189	-0.281144	2.39004	-1.09045	0.046894	2.51822	-1.14825	0.371183	2.62438	-1.07634	0.313826	2.60924	-1.31294	0.181154	2.79071	-1.26843	0.0410513	2.53743	-1.2027	-0.174799	2.36203	-1.14244	-0.190868	2.24033	-0.991376	0.239251	2.51658	-0.898354	0.165375	2.68994	-0.822986	0.155682	2.87039	-0.824949	0.179978	2.91408	-1.09241	-0.278444	2.33299	-1.13052	-0.52252	2.67009	-1.08364	-0.891459	2.6934	-1.10326	-0.950929	2.72599	-0.962297	-0.275999	2.38039	-0.741677	-0.241927	2.69182	-0.691416	-0.588618	2.82497	-0.755057	-0.615764	2.70396	-1.13432	0.289381	2.59905	-1.07779	-0.239636	2.22107	-1.15292	-0.241746	2.22048	-0.812367	0.197767	3.01489	-0.821005	0.159917	2.88775	
2843702272266	-1.05577	-0.267736	2.37609	-1.1012	0.0605207	2.5094	-1.14836	0.378212	2.62502	-1.07023	0.310702	2.60592	-1.31306	0.188163	2.79136	-1.26865	0.0473301	2.53847	-1.19892	-0.155318	2.3487	-1.13888	-0.163822	2.24457	-0.991489	0.246274	2.51722	-0.89806	0.168141	2.69439	-0.814535	0.155894	2.87622	-0.822655	0.19498	2.95686	-1.10559	-0.26071	2.31384	-1.1309	-0.5086	2.65058	-1.0836	-0.891524	2.69313	-1.10367	-0.950607	2.72591	-0.976424	-0.266339	2.37075	-0.737143	-0.24147	2.69809	-0.66402	-0.592875	2.91497	-0.728582	-0.619095	2.79371	-1.13649	0.298752	2.59845	-1.06716	-0.216764	2.22487	-1.16989	-0.207712	2.22558	-0.816848	0.216287	3.04474	-0.815468	0.179946	2.93925	
2843702942069	-1.07557	-0.234646	2.40281	-1.10631	0.0805159	2.50865	-1.14444	0.392831	2.6117	-1.05743	0.313443	2.59323	-1.30914	0.202715	2.77806	-1.25611	0.0689713	2.52272	-1.19456	-0.143991	2.34209	-1.13975	-0.155686	2.25673	-0.997077	0.268744	2.49216	-0.897631	0.179356	2.69404	-0.814346	0.162322	2.87095	-0.825754	0.190743	2.89091	-1.12322	-0.23112	2.33185	-1.13448	-0.503353	2.65341	-1.08036	-0.897505	2.69114	-1.08053	-0.967007	2.71859	-1.00043	-0.232184	2.4087	-0.730779	-0.235687	2.71213	-0.654417	-0.583021	2.93471	-0.721775	-0.610696	2.81617	-1.13554	0.314433	2.58862	-1.06264	-0.205613	2.2351	-1.19945	-0.22198	2.24867	-0.813524	0.190359	2.90285	-0.825546	0.16985	2.87164	
2843703272108	-1.0654	-0.225166	2.37619	-1.10373	0.0895575	2.49654	-1.14015	0.399961	2.60228	-1.05113	0.321609	2.5863	-1.30487	0.209807	2.76865	-1.25304	0.0708686	2.51595	-1.19482	-0.146071	2.33921	-1.14541	-0.155759	2.26499	-0.995482	0.267989	2.48479	-0.89591	0.184876	2.69401	-0.815509	0.170004	2.88107	-0.822749	0.198356	2.9681	-1.11658	-0.222666	2.31073	-1.14476	-0.445367	2.66302	-1.08045	-0.898217	2.69176	-1.0728	-0.965976	2.72263	-0.983172	-0.220847	2.37272	-0.726476	-0.242588	2.72047	-0.651196	-0.588773	2.94647	-0.718589	-0.615882	2.82769	-1.13163	0.323121	2.57784	-1.06963	-0.210875	2.24476	-1.20481	-0.223084	2.25806	-0.820532	0.213263	3.06064	-0.811181	0.190738	2.9085	
